,MAE,SMAPE
tourism_quarterly_dataset.tsf_T68.csv,21815.228180771726,33.070693409372346
tourism_quarterly_dataset.tsf_T83.csv,35476.35990663781,30.543503751699973
tourism_quarterly_dataset.tsf_T97.csv,8694.706848581889,37.43994485178036
tourism_quarterly_dataset.tsf_T316.csv,514.1599785242612,33.2486247348593
tourism_quarterly_dataset.tsf_T302.csv,69.20870400103536,16.806833409896786
tourism_quarterly_dataset.tsf_T262.csv,1104.2454189772443,17.197937750198424
tourism_quarterly_dataset.tsf_T276.csv,216.28666151706756,13.675406674071512
tourism_quarterly_dataset.tsf_T289.csv,4333.202476079461,15.099987736219592
tourism_quarterly_dataset.tsf_T288.csv,634.0548800044161,22.026089463355248
tourism_quarterly_dataset.tsf_T277.csv,180.97461458854553,30.156641629341784
tourism_quarterly_dataset.tsf_T263.csv,2111.1619195663893,24.20702592762201
tourism_quarterly_dataset.tsf_T303.csv,208.42201591752195,31.201595065486693
tourism_quarterly_dataset.tsf_T317.csv,84.13501282177461,21.461080303446913
tourism_quarterly_dataset.tsf_T96.csv,48940.62763272562,51.084333449629604
tourism_quarterly_dataset.tsf_T82.csv,212046.88700468073,15.258536243830894
tourism_quarterly_dataset.tsf_T69.csv,6812.54143944712,16.756307012090396
tourism_quarterly_dataset.tsf_T129.csv,828.9276468546393,8.778726237706513
tourism_quarterly_dataset.tsf_T55.csv,47720.46266925335,27.36594594368659
tourism_quarterly_dataset.tsf_T101.csv,17141.302859829422,25.182185192400595
tourism_quarterly_dataset.tsf_T115.csv,1772.8233194036754,36.2200864316278
tourism_quarterly_dataset.tsf_T41.csv,421.3610181670234,28.96626558361254
tourism_quarterly_dataset.tsf_T172.csv,1135.6828350946737,48.59825241445653
tourism_quarterly_dataset.tsf_T26.csv,451.247083626438,68.6933155199418
tourism_quarterly_dataset.tsf_T32.csv,1446.3144675047602,122.20929970362609
tourism_quarterly_dataset.tsf_T166.csv,35479.8170833966,11.21837272850885
tourism_quarterly_dataset.tsf_T199.csv,7258.499650095,21.714954687419038
tourism_quarterly_dataset.tsf_T358.csv,1093.5648192415927,79.28482431774009
tourism_quarterly_dataset.tsf_T416.csv,148564.97447156228,97.75949879137211
tourism_quarterly_dataset.tsf_T370.csv,3818.935333940956,60.88199765457282
tourism_quarterly_dataset.tsf_T364.csv,4394.729324875164,76.76880824979823
tourism_quarterly_dataset.tsf_T402.csv,245.64359197113748,16.599172944233434
tourism_quarterly_dataset.tsf_T238.csv,2825.806469096197,14.933533428805509
tourism_quarterly_dataset.tsf_T204.csv,4327.454131348089,15.491293202470724
tourism_quarterly_dataset.tsf_T210.csv,855.8304716795064,61.238254383674295
tourism_quarterly_dataset.tsf_T211.csv,1633.1810336397414,51.661103116794784
tourism_quarterly_dataset.tsf_T205.csv,1410.322306497542,18.24348935380809
tourism_quarterly_dataset.tsf_T239.csv,33953.21258263859,15.099808326977799
tourism_quarterly_dataset.tsf_T365.csv,1539.106848297788,74.0703447675272
tourism_quarterly_dataset.tsf_T403.csv,473.3729862072004,11.53431295224405
tourism_quarterly_dataset.tsf_T417.csv,642131.7717345097,114.42086574005462
tourism_quarterly_dataset.tsf_T371.csv,878.7213608960744,46.80280916184322
tourism_quarterly_dataset.tsf_T359.csv,9140.672857154912,66.26749220987035
tourism_quarterly_dataset.tsf_T198.csv,12444.38843645044,17.733529110585458
tourism_quarterly_dataset.tsf_T33.csv,81.82023023419268,35.990860762300244
tourism_quarterly_dataset.tsf_T167.csv,596.7453852711022,18.521972178261876
tourism_quarterly_dataset.tsf_T173.csv,638.2811088928247,14.000701572512813
tourism_quarterly_dataset.tsf_T27.csv,3055.001398734719,46.090152926432374
tourism_quarterly_dataset.tsf_T159.csv,32597.35805267798,15.112033913367279
tourism_quarterly_dataset.tsf_T19.csv,77.37528461977142,14.011852732937772
tourism_quarterly_dataset.tsf_T165.csv,663.2019575904993,19.170852793504302
tourism_quarterly_dataset.tsf_T31.csv,17.059517830638487,5.667005926084559
tourism_quarterly_dataset.tsf_T25.csv,372.27242565366043,40.50436588178174
tourism_quarterly_dataset.tsf_T171.csv,2619.805512014164,50.228826046905944
tourism_quarterly_dataset.tsf_T401.csv,1151.0938597271231,18.637732362399223
tourism_quarterly_dataset.tsf_T367.csv,146.09098509077077,44.49448899070745
tourism_quarterly_dataset.tsf_T373.csv,319.7347629553074,24.10237109411238
tourism_quarterly_dataset.tsf_T415.csv,760354.5794760048,125.24207324877197
tourism_quarterly_dataset.tsf_T398.csv,309.75191199202357,5.439523556857275
tourism_quarterly_dataset.tsf_T213.csv,1334.3241373719327,31.640375920151534
tourism_quarterly_dataset.tsf_T207.csv,480.80151964463585,49.475026258896136
tourism_quarterly_dataset.tsf_T206.csv,2774.1745626363813,27.292455027496423
tourism_quarterly_dataset.tsf_T212.csv,2564.2363597054514,40.72479720134612
tourism_quarterly_dataset.tsf_T399.csv,4377.458847911924,16.54226910666109
tourism_quarterly_dataset.tsf_T372.csv,368.04326001154186,37.99532043202924
tourism_quarterly_dataset.tsf_T414.csv,130403.96219037587,22.010907474563385
tourism_quarterly_dataset.tsf_T400.csv,1880.6040601751906,38.94611070209819
tourism_quarterly_dataset.tsf_T366.csv,411.75332583250577,59.91824347926878
tourism_quarterly_dataset.tsf_T24.csv,801.1642349005768,17.971529756982896
tourism_quarterly_dataset.tsf_T170.csv,4049.2450914333026,57.79179487179982
tourism_quarterly_dataset.tsf_T164.csv,1408.0843618626361,13.76337209014458
tourism_quarterly_dataset.tsf_T30.csv,446.84175737208363,45.216396362988334
tourism_quarterly_dataset.tsf_T18.csv,23.504781239577166,5.632992038305193
tourism_quarterly_dataset.tsf_T158.csv,691.7077614938223,19.92074963412699
tourism_quarterly_dataset.tsf_T34.csv,105.63953996313566,38.69305038361487
tourism_quarterly_dataset.tsf_T160.csv,873.4639684904366,16.375917511134908
tourism_quarterly_dataset.tsf_T174.csv,45797.71199361794,47.789720898197515
tourism_quarterly_dataset.tsf_T20.csv,545.5483923105601,19.691839507408652
tourism_quarterly_dataset.tsf_T148.csv,5194.115518038021,38.250293543724815
tourism_quarterly_dataset.tsf_T362.csv,120.71738158987785,50.85789839080936
tourism_quarterly_dataset.tsf_T404.csv,3050.3207508452856,17.641947858259737
tourism_quarterly_dataset.tsf_T410.csv,94053.1062586419,31.880417334438647
tourism_quarterly_dataset.tsf_T376.csv,428.1861748942445,50.06812785085272
tourism_quarterly_dataset.tsf_T389.csv,70345.16542364545,54.20186166804463
tourism_quarterly_dataset.tsf_T216.csv,659.9402540094726,26.215875632040618
tourism_quarterly_dataset.tsf_T202.csv,9872.449781028528,16.154416064285414
tourism_quarterly_dataset.tsf_T203.csv,7250.803482237631,14.241160539229055
tourism_quarterly_dataset.tsf_T217.csv,7397.877316252946,33.2461570703172
tourism_quarterly_dataset.tsf_T388.csv,2393.8534336927114,29.107242783575128
tourism_quarterly_dataset.tsf_T411.csv,46194.50552871497,25.86221034261265
tourism_quarterly_dataset.tsf_T377.csv,389.25473815468365,99.5355248307202
tourism_quarterly_dataset.tsf_T363.csv,74.4783472677972,23.686973704636767
tourism_quarterly_dataset.tsf_T405.csv,3678.7598318448945,26.887505158678124
tourism_quarterly_dataset.tsf_T149.csv,1913.3262536727375,59.21768601529936
tourism_quarterly_dataset.tsf_T175.csv,2411.0828224050088,47.335047569954206
tourism_quarterly_dataset.tsf_T21.csv,651.3421782050252,24.36418462481043
tourism_quarterly_dataset.tsf_T35.csv,24.99007969172018,5.712377406236657
tourism_quarterly_dataset.tsf_T161.csv,1766.93065084879,16.211079023148567
tourism_quarterly_dataset.tsf_T23.csv,312.4858379307352,25.62215869708977
tourism_quarterly_dataset.tsf_T177.csv,3706.953840485726,97.79101797573456
tourism_quarterly_dataset.tsf_T163.csv,1147.833553176059,49.52698151779151
tourism_quarterly_dataset.tsf_T37.csv,728.5989502319129,100.84745665081766
tourism_quarterly_dataset.tsf_T188.csv,4278.779180169166,75.08238635528483
tourism_quarterly_dataset.tsf_T375.csv,1202.103961836515,73.00486191451141
tourism_quarterly_dataset.tsf_T413.csv,4336.825872125081,8.582871707897892
tourism_quarterly_dataset.tsf_T407.csv,306.352494542359,9.023432759433797
tourism_quarterly_dataset.tsf_T361.csv,1100.4329117199647,80.19016690023788
tourism_quarterly_dataset.tsf_T349.csv,1345.2474542947382,27.419540909342732
tourism_quarterly_dataset.tsf_T201.csv,30546.974775069888,10.62875229963879
tourism_quarterly_dataset.tsf_T215.csv,1091.0000700365272,52.2752674958571
tourism_quarterly_dataset.tsf_T229.csv,348.5691101693666,28.051524474293274
tourism_quarterly_dataset.tsf_T228.csv,175312.07675250314,14.713002048284
tourism_quarterly_dataset.tsf_T214.csv,21006.4874854124,46.18106458371039
tourism_quarterly_dataset.tsf_T200.csv,1473.351322096984,37.961471343052764
tourism_quarterly_dataset.tsf_T348.csv,151.67639544786698,62.073949865641836
tourism_quarterly_dataset.tsf_T406.csv,4441.440413684478,21.850818100475927
tourism_quarterly_dataset.tsf_T360.csv,3317.2817949469827,90.65378211674258
tourism_quarterly_dataset.tsf_T374.csv,5007.138887560527,47.12674276553861
tourism_quarterly_dataset.tsf_T412.csv,3235.0412644443018,4.715848159582319
tourism_quarterly_dataset.tsf_T189.csv,782.4281989064466,11.655411390046538
tourism_quarterly_dataset.tsf_T162.csv,1394.2314747556616,28.51627031707927
tourism_quarterly_dataset.tsf_T36.csv,59.92819301519522,10.620641576863436
tourism_quarterly_dataset.tsf_T22.csv,182.42819946076432,9.31518198486414
tourism_quarterly_dataset.tsf_T176.csv,75214.49628749999,47.95659621737316
tourism_quarterly_dataset.tsf_T153.csv,5043.544325879417,28.20809976277558
tourism_quarterly_dataset.tsf_T13.csv,274612.51212192996,8.419545114714271
tourism_quarterly_dataset.tsf_T147.csv,4032.768980347379,30.311254252163426
tourism_quarterly_dataset.tsf_T190.csv,3207.459485912928,31.005086682250216
tourism_quarterly_dataset.tsf_T184.csv,48503.27865531971,72.33655558075047
tourism_quarterly_dataset.tsf_T379.csv,1656.499199064356,39.142472068823174
tourism_quarterly_dataset.tsf_T351.csv,17670.537223875705,51.56775945109597
tourism_quarterly_dataset.tsf_T345.csv,822.2404808016121,24.33142460515491
tourism_quarterly_dataset.tsf_T423.csv,44868.22944472484,120.04493230505561
tourism_quarterly_dataset.tsf_T392.csv,84.40813444420688,23.79721103402861
tourism_quarterly_dataset.tsf_T386.csv,21317.15327532247,51.767870367221576
tourism_quarterly_dataset.tsf_T219.csv,801.4272305424631,41.31571068423255
tourism_quarterly_dataset.tsf_T225.csv,739.1842268688652,10.827164994708408
tourism_quarterly_dataset.tsf_T231.csv,289.57238577532803,18.807390971715964
tourism_quarterly_dataset.tsf_T230.csv,901.6569841398842,21.812362079556884
tourism_quarterly_dataset.tsf_T224.csv,3028.915749153326,20.578548501873694
tourism_quarterly_dataset.tsf_T218.csv,1618.0094143683798,55.95127272419533
tourism_quarterly_dataset.tsf_T387.csv,1531.0918967480736,24.141524184744593
tourism_quarterly_dataset.tsf_T393.csv,263.3846060660944,47.46713769272626
tourism_quarterly_dataset.tsf_T344.csv,4754.154601693591,58.29083901430458
tourism_quarterly_dataset.tsf_T422.csv,146691.85353454525,125.28131009747663
tourism_quarterly_dataset.tsf_T350.csv,29442.21501806871,57.78184812919999
tourism_quarterly_dataset.tsf_T378.csv,297.97953472995806,32.17372143539121
tourism_quarterly_dataset.tsf_T185.csv,1412.2234833048965,34.40788356299152
tourism_quarterly_dataset.tsf_T191.csv,10458.30499797977,31.097248748176433
tourism_quarterly_dataset.tsf_T12.csv,41615.15916795371,7.546056261543108
tourism_quarterly_dataset.tsf_T146.csv,14685.126792480829,89.93076069691263
tourism_quarterly_dataset.tsf_T152.csv,5582.481679127915,39.86576681978186
tourism_quarterly_dataset.tsf_T178.csv,10868.952242531941,93.38883258762884
tourism_quarterly_dataset.tsf_T38.csv,102.28540088998413,5.654347727520557
tourism_quarterly_dataset.tsf_T144.csv,2176.9214425653604,42.07991534297689
tourism_quarterly_dataset.tsf_T10.csv,42414.68070161876,29.06985691186087
tourism_quarterly_dataset.tsf_T150.csv,2576.247295117272,27.934578438872023
tourism_quarterly_dataset.tsf_T187.csv,3721.6306349127203,68.20846186966618
tourism_quarterly_dataset.tsf_T193.csv,424.6135865657321,21.895642174930085
tourism_quarterly_dataset.tsf_T408.csv,926.221829721787,9.384606891046408
tourism_quarterly_dataset.tsf_T420.csv,92263.24440870224,134.4554948840828
tourism_quarterly_dataset.tsf_T346.csv,535.5779232725789,51.56519945850659
tourism_quarterly_dataset.tsf_T352.csv,1187.5590261032316,30.855221048887678
tourism_quarterly_dataset.tsf_T385.csv,44927.266323544645,60.437313530008716
tourism_quarterly_dataset.tsf_T391.csv,1057.4413881738321,33.335954249417405
tourism_quarterly_dataset.tsf_T232.csv,83.17014988001333,43.107894321133074
tourism_quarterly_dataset.tsf_T226.csv,4367.638940870062,18.17583044439293
tourism_quarterly_dataset.tsf_T227.csv,4365.314387654186,74.8424792867085
tourism_quarterly_dataset.tsf_T233.csv,237.62330918189215,15.719948881144877
tourism_quarterly_dataset.tsf_T390.csv,300.3640580097478,27.31884497483374
tourism_quarterly_dataset.tsf_T384.csv,20789.928395286046,55.35058312289435
tourism_quarterly_dataset.tsf_T353.csv,1034.2171108296343,25.908241658090628
tourism_quarterly_dataset.tsf_T421.csv,172372.89723983468,118.04054120754992
tourism_quarterly_dataset.tsf_T347.csv,74.75020336218132,54.35979297989058
tourism_quarterly_dataset.tsf_T409.csv,7894.183899018121,16.15825711487513
tourism_quarterly_dataset.tsf_T192.csv,1623.7247921519836,37.45146814308305
tourism_quarterly_dataset.tsf_T186.csv,1460.342930622582,48.43411454646036
tourism_quarterly_dataset.tsf_T151.csv,2728.3123920729654,68.51637629052077
tourism_quarterly_dataset.tsf_T145.csv,5351.436388537872,44.31821016123866
tourism_quarterly_dataset.tsf_T11.csv,15196.368225740382,15.361188817359524
tourism_quarterly_dataset.tsf_T39.csv,2856.479505834366,19.051448864052052
tourism_quarterly_dataset.tsf_T179.csv,16492.639398458246,66.08389318458201
tourism_quarterly_dataset.tsf_T15.csv,1301.273226173768,2.772300605404514
tourism_quarterly_dataset.tsf_T141.csv,5882.660880365412,77.72056600196431
tourism_quarterly_dataset.tsf_T155.csv,939.5076277056752,42.33699513081892
tourism_quarterly_dataset.tsf_T29.csv,285.6317935962884,9.648537759925796
tourism_quarterly_dataset.tsf_T169.csv,8113.432273656981,48.816164845539156
tourism_quarterly_dataset.tsf_T182.csv,3023.2406297641005,50.22266723924359
tourism_quarterly_dataset.tsf_T196.csv,6515.451028982984,29.111212107448914
tourism_quarterly_dataset.tsf_T343.csv,296.5681023959016,40.173401699123154
tourism_quarterly_dataset.tsf_T425.csv,30547.00238718524,55.44692236989157
tourism_quarterly_dataset.tsf_T357.csv,341.5944623731802,47.510162340914825
tourism_quarterly_dataset.tsf_T419.csv,255656.04241131485,109.16222916797753
tourism_quarterly_dataset.tsf_T380.csv,15962.84767257632,68.15608282272004
tourism_quarterly_dataset.tsf_T394.csv,1172.014469191657,23.938017869838554
tourism_quarterly_dataset.tsf_T237.csv,1285.8813172055764,3.23324693937309
tourism_quarterly_dataset.tsf_T223.csv,603.7200141799149,24.26245686345931
tourism_quarterly_dataset.tsf_T222.csv,24289.541353300712,17.111746145661677
tourism_quarterly_dataset.tsf_T236.csv,19194.61403615985,22.805898487502983
tourism_quarterly_dataset.tsf_T395.csv,1943.9908539002547,23.916913882974473
tourism_quarterly_dataset.tsf_T381.csv,3640.216955270741,52.94063561347927
tourism_quarterly_dataset.tsf_T418.csv,20067.374652460836,71.40489783607556
tourism_quarterly_dataset.tsf_T356.csv,1258.6482968311211,58.847041849512834
tourism_quarterly_dataset.tsf_T342.csv,120.58691410137932,24.591903319450996
tourism_quarterly_dataset.tsf_T424.csv,3935.527237334793,18.7747007296843
tourism_quarterly_dataset.tsf_T197.csv,5834.851336650607,11.234972232122146
tourism_quarterly_dataset.tsf_T183.csv,10226.371926055386,64.63354481238959
tourism_quarterly_dataset.tsf_T168.csv,9909.45391094897,55.115418175870204
tourism_quarterly_dataset.tsf_T28.csv,299.27529300317246,10.985010359097867
tourism_quarterly_dataset.tsf_T154.csv,70927.2742643651,37.79045221784762
tourism_quarterly_dataset.tsf_T14.csv,1123.2737291988026,4.299254288736397
tourism_quarterly_dataset.tsf_T140.csv,2678.461399121164,25.49581646323845
tourism_quarterly_dataset.tsf_T156.csv,10098.6837972171,21.76565195872511
tourism_quarterly_dataset.tsf_T142.csv,2504.502133899465,42.199075087433194
tourism_quarterly_dataset.tsf_T16.csv,1547.0575063660363,4.913143720414594
tourism_quarterly_dataset.tsf_T195.csv,2714.2235828595285,6.349512078847124
tourism_quarterly_dataset.tsf_T181.csv,2190.676866438616,80.08247131281522
tourism_quarterly_dataset.tsf_T354.csv,49515.19180941235,52.89669926914588
tourism_quarterly_dataset.tsf_T426.csv,8359.35110669283,59.22020951062658
tourism_quarterly_dataset.tsf_T340.csv,3790.8630059443244,69.09246759864651
tourism_quarterly_dataset.tsf_T368.csv,99.1768298944143,50.99868857406534
tourism_quarterly_dataset.tsf_T397.csv,158.7785283715944,10.026473887480496
tourism_quarterly_dataset.tsf_T383.csv,1445.6074119166587,34.204441736095994
tourism_quarterly_dataset.tsf_T220.csv,17382.41700022213,16.245368669293054
tourism_quarterly_dataset.tsf_T234.csv,1703.9782197524376,19.685709507342676
tourism_quarterly_dataset.tsf_T208.csv,16821.920657574978,10.494515970362439
tourism_quarterly_dataset.tsf_T209.csv,15743.67305183818,53.541657159258804
tourism_quarterly_dataset.tsf_T235.csv,20188.46339807602,24.131090481339587
tourism_quarterly_dataset.tsf_T221.csv,1454.623879083821,24.929308030962822
tourism_quarterly_dataset.tsf_T382.csv,587.4098317919298,22.18718276203615
tourism_quarterly_dataset.tsf_T396.csv,2418.8937577038314,22.653672071290337
tourism_quarterly_dataset.tsf_T369.csv,1993.0302739710246,60.033042927597435
tourism_quarterly_dataset.tsf_T341.csv,716.5889196222901,61.56300996509163
tourism_quarterly_dataset.tsf_T355.csv,6735.7670167908855,69.1413104904792
tourism_quarterly_dataset.tsf_T180.csv,2140.4393945872066,94.31694218686566
tourism_quarterly_dataset.tsf_T194.csv,16570.012434580338,27.913624257433884
tourism_quarterly_dataset.tsf_T143.csv,2456.3741058327764,85.77967212835372
tourism_quarterly_dataset.tsf_T17.csv,461.8044072553327,3.7858443236640733
tourism_quarterly_dataset.tsf_T157.csv,725.9810901204704,38.83636267248564
tourism_quarterly_dataset.tsf_T58.csv,9039.761451677428,6.632201473018222
tourism_quarterly_dataset.tsf_T118.csv,69307.81170049551,22.81461866269702
tourism_quarterly_dataset.tsf_T64.csv,2459.950126447322,4.191521303924219
tourism_quarterly_dataset.tsf_T130.csv,3221.1929369845857,12.785842566416548
tourism_quarterly_dataset.tsf_T124.csv,309.7781645906949,11.357356097036837
tourism_quarterly_dataset.tsf_T70.csv,5134.115454061416,23.044879697981973
tourism_quarterly_dataset.tsf_T332.csv,1652.9842251847942,13.28837593274803
tourism_quarterly_dataset.tsf_T326.csv,2346.4443061072184,35.295665888381016
tourism_quarterly_dataset.tsf_T246.csv,1451.161620728403,43.55058298810277
tourism_quarterly_dataset.tsf_T252.csv,182.57587264515112,75.44458872090347
tourism_quarterly_dataset.tsf_T285.csv,2960.107689918082,18.024672128296977
tourism_quarterly_dataset.tsf_T291.csv,1414.5023873564332,13.740429094942332
tourism_quarterly_dataset.tsf_T7.csv,26579.83470770284,8.839367857180884
tourism_quarterly_dataset.tsf_T6.csv,9633.15659829474,18.09579814231179
tourism_quarterly_dataset.tsf_T290.csv,8246.870744274353,19.504693206168604
tourism_quarterly_dataset.tsf_T284.csv,4914.902225624059,18.109512880752273
tourism_quarterly_dataset.tsf_T253.csv,389.31266506255554,24.722710897916063
tourism_quarterly_dataset.tsf_T247.csv,201.40432022760064,31.11697687286709
tourism_quarterly_dataset.tsf_T327.csv,348.99029350122663,11.710715307372382
tourism_quarterly_dataset.tsf_T333.csv,4483.623808900572,26.458346955707793
tourism_quarterly_dataset.tsf_T125.csv,185.45745185909104,13.111201159563777
tourism_quarterly_dataset.tsf_T71.csv,6896.664256545125,28.57542893513848
tourism_quarterly_dataset.tsf_T65.csv,56453.83981891149,21.537149281559
tourism_quarterly_dataset.tsf_T131.csv,303.6470084208631,8.752753103838412
tourism_quarterly_dataset.tsf_T119.csv,5621.26810221117,11.145686500115145
tourism_quarterly_dataset.tsf_T59.csv,15920.171160762433,26.561297860409926
tourism_quarterly_dataset.tsf_T73.csv,10363.33391265786,16.102014060748406
tourism_quarterly_dataset.tsf_T127.csv,512.2621666931811,13.156113504151687
tourism_quarterly_dataset.tsf_T133.csv,684.714365165814,16.17995313748157
tourism_quarterly_dataset.tsf_T67.csv,2339.3221297220102,6.124996645809425
tourism_quarterly_dataset.tsf_T98.csv,25975.754024989208,41.52515203111402
tourism_quarterly_dataset.tsf_T319.csv,2543.2225134911614,47.77716561422297
tourism_quarterly_dataset.tsf_T325.csv,9015.93546642915,70.27785233695477
tourism_quarterly_dataset.tsf_T331.csv,3130.6491938134563,15.251906256731326
tourism_quarterly_dataset.tsf_T279.csv,1240.9479862374958,21.489863600067963
tourism_quarterly_dataset.tsf_T251.csv,182.6676761142499,30.423191550684418
tourism_quarterly_dataset.tsf_T245.csv,4753.551350824521,65.83451760098664
